iso3,country_name,year,energy_imports
SVK,Slovak Republic,2006,64.0400059450288
SVK,Slovak Republic,2007,69.1625263772008
SVK,Slovak Republic,2008,65.3978607311472
SVK,Slovak Republic,2009,67.2341888731788
SVK,Slovak Republic,2010,61.280218952637
SVK,Slovak Republic,2011,62.5662681413386
SVK,Slovak Republic,2012,58.1388682785269
SVK,Slovak Republic,2013,57.6004806670878
SVK,Slovak Republic,2014,59.7953254868921
SVK,Slovak Republic,2015,57.3579679272209
SVK,Slovak Republic,2016,57.4894350317092
SVK,Slovak Republic,2017,61.8303015860407
SVK,Slovak Republic,2018,60.7892050948817
SVK,Slovak Republic,2019,69.4728958880142
SVK,Slovak Republic,2020,55.8608938539428
SVK,Slovak Republic,2021,51.9404849852974
SVK,Slovak Republic,2022,68.8872819822269
SVK,Slovak Republic,2023,57.886994383722
SVN,Slovenia,2000,51.7833418123658
SVN,Slovenia,2001,48.8455238672026
SVN,Slovenia,2002,49.6913940876881
SVN,Slovenia,2003,52.3979550434148
SVN,Slovenia,2004,51.2606533507315
SVN,Slovenia,2005,50.862334218348
SVN,Slovenia,2006,51.1452060032502
SVN,Slovenia,2007,51.2447668759392
SVN,Slovenia,2008,54.1628047431398
SVN,Slovenia,2009,48.2930177846054
SVN,Slovenia,2010,48.6957623237549
SVN,Slovenia,2011,47.7772903770856
SVN,Slovenia,2012,51.5118783183444
SVN,Slovenia,2013,47.3067695838114
SVN,Slovenia,2014,44.8245997036697
SVN,Slovenia,2015,49.0810501456121
SVN,Slovenia,2016,49.1781653352419
SVN,Slovenia,2017,51.1019448090133
SVN,Slovenia,2018,52.2003950266627
SVN,Slovenia,2019,52.8491569267821
SVN,Slovenia,2020,45.7953577906934
SVN,Slovenia,2021,48.7162208424474
SVN,Slovenia,2022,53.5470840696794
SVN,Slovenia,2023,48.9021824108035
SWE,Sweden,2000,40.5018771943793
SWE,Sweden,2001,38.0106007366646
SWE,Sweden,2002,38.3978448691625
SWE,Sweden,2003,44.9097819511297
SWE,Sweden,2004,38.5714679773194
SWE,Sweden,2005,39.4564038962862
SWE,Sweden,2006,39.7943388512261
SWE,Sweden,2007,38.2973061041952
SWE,Sweden,2008,40.0701577104912
SWE,Sweden,2009,39.4899565134968
SWE,Sweden,2010,39.0838376725614
SWE,Sweden,2011,38.4576912510901
SWE,Sweden,2012,31.4711024148045
SWE,Sweden,2013,34.0046385923583
SWE,Sweden,2014,34.1036106348048
SWE,Sweden,2015,32.883202401172
SWE,Sweden,2016,35.3637060312274
SWE,Sweden,2017,28.6965231394653
SWE,Sweden,2018,30.7465687576629
SWE,Sweden,2019,32.0197034760007
SWE,Sweden,2020,34.4417513884611
SWE,Sweden,2021,22.5497844839512
SWE,Sweden,2022,28.6998914864254
SWE,Sweden,2023,27.7524049832745
TUR,Turkiye,2000,66.4118980253342
TUR,Turkiye,2001,65.3827730782475
TUR,Turkiye,2002,68.8098367142749
TUR,Turkiye,2003,71.8014634682364
TUR,Turkiye,2004,71.9972658232343
TUR,Turkiye,2005,73.6048165950947
TUR,Turkiye,2006,74.1979484170948
TUR,Turkiye,2007,75.5977950715525
TUR,Turkiye,2008,73.6741545438837
TUR,Turkiye,2009,71.5993831278916
TUR,Turkiye,2010,71.8113675930831
TUR,Turkiye,2011,72.3455243356568
TUR,Turkiye,2012,76.5045153451191
TUR,Turkiye,2013,76.7082026488658
TUR,Turkiye,2014,78.733472872237
TUR,Turkiye,2015,80.4443196769827
TUR,Turkiye,2016,77.2878181142887
TUR,Turkiye,2017,79.1725104847079
TUR,Turkiye,2018,75.8316479912546
TUR,Turkiye,2019,72.1973632944636
TUR,Turkiye,2020,71.3330026792086
TUR,Turkiye,2021,72.1247121502374
TUR,Turkiye,2022,72.704129716299
TUR,Turkiye,2023,71.9928600541247
USA,United States,2000,26.6791454298185
USA,United States,2001,28.9159685414131
USA,United States,2002,27.8963061327111
USA,United States,2003,29.2685841234767
USA,United States,2004,30.9353501432903
USA,United States,2005,31.7584924866635
USA,United States,2006,31.7737943317032
USA,United States,2007,30.5507287280746
USA,United States,2008,27.9184127584533
USA,United States,2009,25.9120016993863
USA,United States,2010,24.0850218737468
USA,United States,2011,20.6799127023379
USA,United States,2012,17.518452859975
USA,United States,2013,14.4330808261608
USA,United States,2014,11.6957018790028
USA,United States,2015,11.738944672511
USA,United States,2016,12.2997773544084
USA,United States,2017,8.10034813467893
USA,United States,2018,3.59207211661354
USA,United States,2019,-0.898716368808055
USA,United States,2020,-3.9655132596338
USA,United States,2021,-4.18993101612738
USA,United States,2022,-6.49503863234049
USA,United States,2023,-9.00058575160831
